"InventoryID","Glottocode","ISO6393","LanguageName","SpecificDialect","GlyphID","Phoneme","Allophones","Marginal","SegmentClass","Source","tone","stress","syllabic","short","long","consonantal","sonorant","continuant","delayedRelease","approximant","tap","trill","nasal","lateral","labial","round","labiodental","coronal","anterior","distributed","strident","dorsal","high","low","front","back","tense","retractedTongueRoot","advancedTongueRoot","periodicGlottalSource","epilaryngealSource","spreadGlottis","constrictedGlottis","fortis","lenis","raisedLarynxEjective","loweredLarynxImplosive","click"
93,"tewa1260","tew","Tewa",NA,"0068","h","h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0068+02B7","hʷ","hʷ",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"006B","k","k",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"006B+02B7","kʷ","kʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"006B+02B7+02BC","kʷʼ","kʷʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","+","-","-","+","-","-"
93,"tewa1260","tew","Tewa",NA,"006B+02BC","kʼ","kʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","+","-","-","+","-","-"
93,"tewa1260","tew","Tewa",NA,"006D","m","m m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"006E","n","n n",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"006E+02B2","nʲ","nʲ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-,+","+","-","+","-","0","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0070","p","p",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0070+02BC","pʼ","pʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
93,"tewa1260","tew","Tewa",NA,"0073","s","s",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0074","t","t",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0074+0073","ts","ts",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0074+0073+02BC","tsʼ","tsʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
93,"tewa1260","tew","Tewa",NA,"0074+02B2","tʲ","tʲ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-,+","+","-","+","-","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0074+02BC","tʼ","tʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
93,"tewa1260","tew","Tewa",NA,"0074+0320+0283","t̠ʃ","t̠ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0074+0320+0283+02BC","t̠ʃʼ","t̠ʃʼ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","+","-","-","+","-","-"
93,"tewa1260","tew","Tewa",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"014B","ŋ","ŋ ŋ ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0261","ɡ","ɡ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0278","ɸ","ɸ f",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"027E","ɾ","ɾ",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","+","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"03B2","β","v β",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"03B8","θ","θ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"03C7","χ","χ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"03C7+02B7","χʷ","χʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","-","-","-","-","-","-","-"
93,"tewa1260","tew","Tewa",NA,"02E5","˥","˥",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
93,"tewa1260","tew","Tewa",NA,"02E5+02E6","˥˦","˥˦",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
93,"tewa1260","tew","Tewa",NA,"02E7","˧","˧",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
93,"tewa1260","tew","Tewa",NA,"02E9","˩","˩",NA,"tone","spa","+","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
93,"tewa1260","tew","Tewa",NA,"0061+031F","a̟","a̟",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","0","-","0","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0061+031F+02D0","a̟ː","a̟ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","0","-","0","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0061+031F+0303","ã̟","ã̟",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","+","0","-","0","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0061+031F+0303+02D0","ã̟ː","ã̟ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","+","0","-","0","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0065+02D0","eː","eː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0065+031E","e̞","e̞ e̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0069","i","ɪ i",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0069+02D0","iː","iː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0069+0303","ĩ","ĩ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"006F+02D0","oː","oː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"006F+031E","o̞","o̞ ɔ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0075","u","u",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0075+02D0","uː","uː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0075+0303","ũ","ũ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"0075+0303+02D0","ũː","ũː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","+","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"00E6+02D0","æː","æː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"025B","ɛ","ɛ ɛ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"025B+0303","ɛ̃","ɛ̃",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
93,"tewa1260","tew","Tewa",NA,"025B+0303+02D0","ɛ̃ː","ɛ̃ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","+","-","-","0","0","-","0","0","0","+","-","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"0068","h","h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"006B","k","k kʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"006B+02B7","kʷ","kʷ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"006C","l","l",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","-","-","-","+","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"006D","m","m",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"006E","n","n",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0070","p","p pʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0071+02B0","qʰ","ʁ qʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","+","-","-","-","+","0","-","-","-","-","+","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0071+02B7+02B0","qʷʰ","qʷʰ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-,+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","-","-","+","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0073","s","s",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0074","t","tʰ t",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0074+0320+0283","t̠ʃ","t̠ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","-","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0077","w","w",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","+","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0078","x","x",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0078+02B7","xʷ","xʷ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-,+","+","-","-","0","0","0","+","+","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"00F0","ð","ð",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","+","+","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"014B","ŋ","ŋ",NA,"consonant","spa","0","-","-","-","-","+","+","-","0","-","-","-","+","-","-","0","0","-","0","0","0","+","+","-","-","-","0","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"027E","ɾ","z͇ ɾ r",NA,"consonant","spa","0","-","-","-","-","+","+","+","0","+","+","-","-","-","-","0","0","+","+","-","-","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0282","ʂ","ʂ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","-","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0283","ʃ","ʃ",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","-","0","0","+","-","+","+","-","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0294","ʔ","ʔ",NA,"consonant","spa","0","-","-","-","-","+","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","-","+","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"03B2","β","β",NA,"consonant","spa","0","-","-","-","-","+","-","+","+","-","-","-","-","-","+","-","-","-","0","0","0","-","0","0","0","0","0","-","-","+","-","-","-","-","-","-","-","-"
94,"luis1253","lui","Luiseno",NA,"0061","a","a",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"0061+02D0","aː","aː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","+","-","-","0","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"0065+031E","e̞","e̞ e̞ e̠̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"0065+031E+02D0","e̞ː","e̞ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","-","-","+","-","0","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"006F+031E","o̞","o̞ o̞",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"006F+031E+02D0","o̞ː","o̞ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","-","-","-","+","0","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"0268","ɨ","ɨ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","-","-","+","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"026A","ɪ","ɪ ɪ ɪ̠",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"026A+02D0","ɪː","ɪː ɪ̠ː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","-","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"028A","ʊ","ʊ ʊ",NA,"vowel","spa","0","-","+","-","-","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
94,"luis1253","lui","Luiseno",NA,"028A+02D0","ʊː","ʊː",NA,"vowel","spa","0","-","+","-","+","-","+","+","0","+","-","-","-","-","+","+","-","-","0","0","0","+","+","-","-","+","-","-","-","+","-","-","-","0","0","-","-","0"
95,"hopi1249","hop","Hopi",NA,"0068","h","h",NA,"consonant","spa","0","-","-","-","-","-","-","+","+","-","-","-","-","-","-","0","0","-","0","0","0","-","0","0","0","0","0","-","-","-","-","+","-","-","-","-","-","-"
95,"hopi1249","hop","Hopi",NA,"006A","j","j",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","+","-","-","-","-","-","-","-","-"
95,"hopi1249","hop","Hopi",NA,"006A+0325","j̥","j̥",NA,"consonant","spa","0","-","-","-","-","-","+","+","0","+","-","-","-","-","-","0","0","-","0","0","0","+","+","-","+","-","+","-","-","-","-","-","-","-","-","-","-","-"
